(FXE , 2006/07/03 , 130.0000 , 130.0000 , 127.7700 , 128.0300 )
(FXE , 2006/07/05 , 127.4800 , 127.5000 , 127.1600 , 127.3800 )
(FXE , 2006/07/06 , 127.5700 , 127.8600 , 127.5100 , 127.8000 )
(FXE , 2006/07/07 , 128.3600 , 128.3900 , 128.1500 , 128.1700 )
(FXE , 2006/07/10 , 127.4400 , 127.6900 , 127.3500 , 127.4300 )
(FXE , 2006/07/11 , 127.6000 , 127.8500 , 127.4600 , 127.8500 )
(FXE , 2006/07/12 , 127.2300 , 127.2500 , 126.9600 , 127.1600 )
(FXE , 2006/07/13 , 127.2200 , 127.3100 , 126.7900 , 127.0400 )
(FXE , 2006/07/14 , 126.6900 , 126.7400 , 126.3900 , 126.5800 )
(FXE , 2006/07/17 , 125.5200 , 125.5500 , 125.2600 , 125.3500 )
(FXE , 2006/07/18 , 125.4800 , 125.4900 , 124.9500 , 125.2100 )
(FXE , 2006/07/19 , 124.9900 , 126.2600 , 124.9000 , 126.1500 )
(FXE , 2006/07/20 , 126.3400 , 126.6500 , 126.3400 , 126.4900 )
(FXE , 2006/07/21 , 126.9800 , 127.1500 , 126.8400 , 127.1500 )
(FXE , 2006/07/24 , 126.5700 , 126.6200 , 126.3200 , 126.4500 )
(FXE , 2006/07/25 , 126.6100 , 126.8500 , 125.8400 , 125.9800 )
(FXE , 2006/07/26 , 126.2100 , 127.3100 , 126.1600 , 127.3100 )
(FXE , 2006/07/27 , 127.9500 , 127.9500 , 127.0500 , 127.1500 )
(FXE , 2006/07/28 , 127.6900 , 127.9300 , 127.6000 , 127.7100 )
(FXE , 2006/07/31 , 127.9500 , 128.0100 , 127.7700 , 127.9700 )
(FXE , 2006/08/01 , 127.5600 , 128.3000 , 127.2900 , 128.3000 )
(FXE , 2006/08/02 , 128.2300 , 128.2400 , 127.8300 , 127.8600 )
(FXE , 2006/08/03 , 128.1000 , 128.2500 , 127.6900 , 128.1000 )
(FXE , 2006/08/04 , 128.7200 , 129.1200 , 128.7200 , 128.8500 )
(FXE , 2006/08/07 , 128.7000 , 128.8500 , 128.4000 , 128.4400 )
(FXE , 2006/08/08 , 128.4200 , 129.0200 , 128.2700 , 128.5200 )
(FXE , 2006/08/09 , 128.8500 , 129.0300 , 128.7000 , 128.7100 )
(FXE , 2006/08/10 , 128.4300 , 128.4300 , 127.5500 , 128.0100 )
(FXE , 2006/08/11 , 127.4600 , 127.8600 , 127.2700 , 127.3700 )
(FXE , 2006/08/14 , 127.5200 , 127.7000 , 127.2500 , 127.3300 )
(FXE , 2006/08/15 , 128.0200 , 128.1200 , 127.9000 , 127.9200 )
(FXE , 2006/08/16 , 128.7600 , 128.7600 , 128.5100 , 128.5900 )
(FXE , 2006/08/17 , 128.8500 , 128.8700 , 128.3000 , 128.4200 )
(FXE , 2006/08/18 , 128.2700 , 128.6000 , 128.1100 , 128.4600 )
(FXE , 2006/08/21 , 129.2300 , 129.5500 , 129.0900 , 129.1000 )
(FXE , 2006/08/22 , 128.2500 , 128.3600 , 128.0500 , 128.2300 )
(FXE , 2006/08/23 , 128.4400 , 128.6900 , 128.0000 , 128.1700 )
